Method,Model,Sample_Index,Original_Class,Counterfactual_Class,Generation_Time,Tp_Sparsity,Seg_Sparsity,DTW,L1,L2,CF_Conf,Orig_Rob_Gauss_eps0.00,Orig_Conf_Gauss_eps0.00,Orig_Rob_Adv_eps0.00,Orig_Conf_Adv_eps0.00,CF_Rob_Gauss_eps0.00,CF_Conf_Gauss_eps0.00,CF_Rob_Adv_eps0.00,CF_Conf_Adv_eps0.00,Orig_Rob_Gauss_eps0.20,Orig_Conf_Gauss_eps0.20,Orig_Rob_Adv_eps0.20,Orig_Conf_Adv_eps0.20,CF_Rob_Gauss_eps0.20,CF_Conf_Gauss_eps0.20,CF_Rob_Adv_eps0.20,CF_Conf_Adv_eps0.20,Orig_Rob_Gauss_eps0.40,Orig_Conf_Gauss_eps0.40,Orig_Rob_Adv_eps0.40,Orig_Conf_Adv_eps0.40,CF_Rob_Gauss_eps0.40,CF_Conf_Gauss_eps0.40,CF_Rob_Adv_eps0.40,CF_Conf_Adv_eps0.40,Orig_Rob_Gauss_eps0.60,Orig_Conf_Gauss_eps0.60,Orig_Rob_Adv_eps0.60,Orig_Conf_Adv_eps0.60,CF_Rob_Gauss_eps0.60,CF_Conf_Gauss_eps0.60,CF_Rob_Adv_eps0.60,CF_Conf_Adv_eps0.60,Orig_Rob_Gauss_eps0.80,Orig_Conf_Gauss_eps0.80,Orig_Rob_Adv_eps0.80,Orig_Conf_Adv_eps0.80,CF_Rob_Gauss_eps0.80,CF_Conf_Gauss_eps0.80,CF_Rob_Adv_eps0.80,CF_Conf_Adv_eps0.80,Orig_Rob_Gauss_eps1.00,Orig_Conf_Gauss_eps1.00,Orig_Rob_Adv_eps1.00,Orig_Conf_Adv_eps1.00,CF_Rob_Gauss_eps1.00,CF_Conf_Gauss_eps1.00,CF_Rob_Adv_eps1.00,CF_Conf_Adv_eps1.00,Orig_Rob_Gauss_eps1.20,Orig_Conf_Gauss_eps1.20,Orig_Rob_Adv_eps1.20,Orig_Conf_Adv_eps1.20,CF_Rob_Gauss_eps1.20,CF_Conf_Gauss_eps1.20,CF_Rob_Adv_eps1.20,CF_Conf_Adv_eps1.20,Orig_Rob_Gauss_eps1.40,Orig_Conf_Gauss_eps1.40,Orig_Rob_Adv_eps1.40,Orig_Conf_Adv_eps1.40,CF_Rob_Gauss_eps1.40,CF_Conf_Gauss_eps1.40,CF_Rob_Adv_eps1.40,CF_Conf_Adv_eps1.40,Orig_Rob_Gauss_eps1.60,Orig_Conf_Gauss_eps1.60,Orig_Rob_Adv_eps1.60,Orig_Conf_Adv_eps1.60,CF_Rob_Gauss_eps1.60,CF_Conf_Gauss_eps1.60,CF_Rob_Adv_eps1.60,CF_Conf_Adv_eps1.60,Orig_Rob_Gauss_eps1.80,Orig_Conf_Gauss_eps1.80,Orig_Rob_Adv_eps1.80,Orig_Conf_Adv_eps1.80,CF_Rob_Gauss_eps1.80,CF_Conf_Gauss_eps1.80,CF_Rob_Adv_eps1.80,CF_Conf_Adv_eps1.80,Orig_Rob_Gauss_eps2.00,Orig_Conf_Gauss_eps2.00,Orig_Rob_Adv_eps2.00,Orig_Conf_Adv_eps2.00,CF_Rob_Gauss_eps2.00,CF_Conf_Gauss_eps2.00,CF_Rob_Adv_eps2.00,CF_Conf_Adv_eps2.00
NG_CF,LSTMFCN,37,1,0,10.1067,0.375,0.3,2.0714,30.7553,5.0961,0.5763,1.0,0.9655,0.0,0.0047,1.0,0.5763,1.0,0.9993,1.0,0.9732,0.0,0.0027,1.0,0.593,1.0,0.9983,1.0,0.9992,0.0,0.0038,0.0,0.1922,1.0,0.9928,1.0,1.0,0.0,0.0102,0.0,0.1555,1.0,0.9535,1.0,1.0,0.0,0.046,0.0,0.0017,1.0,0.6883,1.0,1.0,0.0,0.1557,0.0,0.0,0.0,0.2461,1.0,1.0,0.0,0.3504,0.0,0.0,0.0,0.0559,1.0,1.0,0.0,0.478,0.0,0.0,0.0,0.0094,1.0,1.0,1.0,0.5628,0.0,0.0,0.0,0.0016,1.0,1.0,1.0,0.5685,0.0,0.0,0.0,0.0003,1.0,1.0,1.0,0.5749,0.0,0.0,0.0,0.0001
NG_CF,LSTMFCN,62,1,0,11.7203,0.2812,0.2,3.1642,40.8078,6.0605,0.5953,1.0,0.9988,0.0,0.0104,1.0,0.5953,1.0,0.9977,1.0,0.9993,0.0,0.0048,0.0,0.1958,1.0,0.9938,1.0,0.9999,0.0,0.0035,0.0,0.0505,1.0,0.9313,1.0,1.0,0.0,0.0032,0.0,0.004,0.0,0.3078,1.0,1.0,0.0,0.0027,0.0,0.0,0.0,0.0278,1.0,1.0,0.0,0.0019,0.0,0.0,0.0,0.0069,1.0,1.0,0.0,0.0018,0.0,0.0,0.0,0.003,1.0,1.0,0.0,0.0014,0.0,0.0,0.0,0.0015,1.0,1.0,0.0,0.0012,0.0,0.0,0.0,0.0008,1.0,1.0,0.0,0.0019,0.0,0.0,0.0,0.0004,1.0,1.0,0.0,0.0059,0.0,0.0,0.0,0.0003
NG_CF,LSTMFCN,26,0,1,8.7383,0.4271,0.3,1.0942,11.5437,2.1239,0.615,1.0,0.9115,1.0,0.9999,1.0,0.615,0.0,0.0003,1.0,0.8383,1.0,0.9998,1.0,0.8416,0.0,0.0001,1.0,0.8015,1.0,0.9995,1.0,0.8825,0.0,0.0001,0.0,0.0332,1.0,0.9981,1.0,0.832,0.0,0.0001,0.0,0.0087,1.0,0.9886,1.0,0.9994,0.0,0.0002,0.0,0.0,1.0,0.9341,1.0,1.0,0.0,0.0001,0.0,0.0,1.0,0.6961,1.0,1.0,0.0,0.0001,0.0,0.0,0.0,0.3864,1.0,1.0,0.0,0.0002,0.0,0.0,0.0,0.182,1.0,1.0,0.0,0.0009,0.0,0.0,0.0,0.1158,1.0,1.0,0.0,0.0061,0.0,0.0,0.0,0.1239,1.0,1.0,0.0,0.0452
NG_CF,LSTMFCN,41,1,0,1.7435,0.8542,0.8,1.0072,8.4345,2.7599,0.5407,1.0,0.6131,0.0,0.0011,1.0,0.5407,1.0,0.9999,1.0,0.6527,0.0,0.0008,0.0,0.3532,1.0,0.9997,1.0,0.7127,0.0,0.0007,0.0,0.4551,1.0,0.9994,1.0,0.9031,0.0,0.0006,0.0,0.0864,1.0,0.9979,1.0,1.0,0.0,0.0006,0.0,0.0003,1.0,0.9908,1.0,1.0,0.0,0.0007,0.0,0.002,1.0,0.943,1.0,1.0,0.0,0.0011,0.0,0.0,1.0,0.53,1.0,1.0,0.0,0.0006,0.0,0.0,0.0,0.105,1.0,1.0,0.0,0.0005,0.0,0.0,0.0,0.0152,1.0,1.0,0.0,0.0005,0.0,0.0,0.0,0.003,1.0,1.0,0.0,0.0008,0.0,0.0,0.0,0.0008
NG_CF,LSTMFCN,35,1,0,5.9236,0.5729,0.5,1.8999,11.2205,2.5424,0.6584,1.0,0.5876,0.0,0.0002,1.0,0.6584,1.0,0.9999,1.0,0.5852,0.0,0.0,1.0,0.7101,1.0,0.9995,1.0,0.9569,0.0,0.0,0.0,0.1846,1.0,0.9988,1.0,0.8402,0.0,0.0,0.0,0.1672,1.0,0.9928,1.0,0.9996,0.0,0.0,0.0,0.0021,1.0,0.8536,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1164,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,1.0,1.0,0.0,0.0001,0.0,0.0,0.0,0.002,1.0,1.0,0.0,0.0001,0.0,0.0,0.0,0.0007,1.0,1.0,0.0,0.0003,0.0,0.0,0.0,0.0004,1.0,1.0,0.0,0.0011,0.0,0.0,0.0,0.0002
NG_CF,LSTMFCN,36,1,0,6.6256,0.5208,0.4,2.2487,26.7651,4.6833,0.5794,1.0,0.9727,0.0,0.0031,1.0,0.5794,1.0,0.9977,1.0,0.9809,0.0,0.0014,0.0,0.3535,1.0,0.9714,1.0,0.9978,0.0,0.0011,0.0,0.1378,0.0,0.4895,1.0,0.9999,0.0,0.0013,0.0,0.022,0.0,0.0272,1.0,1.0,0.0,0.0029,0.0,0.0002,0.0,0.0029,1.0,1.0,0.0,0.0076,0.0,0.0,0.0,0.0006,1.0,1.0,0.0,0.0139,0.0,0.0,0.0,0.0002,1.0,1.0,0.0,0.0298,0.0,0.0,0.0,0.0001,1.0,1.0,0.0,0.0627,0.0,0.0,0.0,0.0001,1.0,1.0,0.0,0.1489,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5235,0.0,0.0,0.0,0.0
NG_CF,LSTMFCN,69,1,0,14.0582,0.1875,0.1,2.6831,34.8351,5.3275,0.5051,1.0,0.9977,0.0,0.0043,1.0,0.5051,1.0,0.9995,1.0,0.9989,0.0,0.0025,1.0,0.5102,1.0,0.9984,1.0,0.9997,0.0,0.0016,0.0,0.3562,1.0,0.9965,1.0,1.0,0.0,0.0015,0.0,0.0364,1.0,0.9859,1.0,1.0,0.0,0.0017,0.0,0.0,1.0,0.9318,1.0,1.0,0.0,0.0011,0.0,0.0,1.0,0.6524,1.0,1.0,0.0,0.0007,0.0,0.0,0.0,0.2411,1.0,1.0,0.0,0.0008,0.0,0.0,0.0,0.0464,1.0,1.0,0.0,0.0012,0.0,0.0,0.0,0.0091,1.0,1.0,0.0,0.0032,0.0,0.0,0.0,0.0021,1.0,1.0,0.0,0.0106,0.0,0.0,0.0,0.0007
NG_CF,LSTMFCN,96,1,0,14.0228,0.1979,0.1,1.4746,29.0398,4.2334,0.9836,1.0,0.9883,0.0,0.0022,1.0,0.9836,1.0,0.9999,1.0,0.9893,0.0,0.0005,1.0,0.9159,1.0,0.9993,1.0,0.9993,0.0,0.0002,0.0,0.4709,1.0,0.9919,1.0,0.9969,0.0,0.0002,0.0,0.0002,1.0,0.8168,1.0,1.0,0.0,0.0001,0.0,0.0002,0.0,0.0806,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0041,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0006,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NG_CF,LSTMFCN,72,1,0,1.8935,0.8229,0.7,0.8078,4.5869,1.2199,0.6016,1.0,0.9532,0.0,0.0107,1.0,0.6016,1.0,0.9985,1.0,0.9305,0.0,0.0014,1.0,0.517,1.0,0.992,1.0,0.9975,0.0,0.0002,0.0,0.2724,1.0,0.8441,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.027,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NG_CF,LSTMFCN,5,1,0,14.0914,0.1979,0.1,3.0584,33.0622,5.1474,0.5018,1.0,0.9967,0.0,0.0033,1.0,0.5018,1.0,0.9995,1.0,0.9979,0.0,0.0019,0.0,0.4719,1.0,0.9981,1.0,0.9997,0.0,0.0014,0.0,0.0945,1.0,0.9958,1.0,1.0,0.0,0.0011,0.0,0.0046,1.0,0.9861,1.0,1.0,0.0,0.001,0.0,0.0001,1.0,0.9531,1.0,1.0,0.0,0.0008,0.0,0.0055,1.0,0.8182,1.0,1.0,0.0,0.0004,0.0,0.0,1.0,0.521,1.0,1.0,0.0,0.0002,0.0,0.0,0.0,0.1885,1.0,1.0,0.0,0.0002,0.0,0.0,0.0,0.0401,1.0,1.0,0.0,0.0003,0.0,0.0,0.0,0.0079,1.0,1.0,0.0,0.001,0.0,0.0,0.0,0.002
