Method,Dataset,Sample_Index,Original_Class,Counterfactual_Class,Generation_Time,Tp_Sparsity,Seg_Sparsity,L1,L2,DTW,Orig_Rob_Gauss_eps0.00,Orig_Conf_Gauss_eps0.00,Orig_Rob_Adv_eps0.00,Orig_Conf_Adv_eps0.00,CF_Rob_Gauss_eps0.00,CF_Conf_Gauss_eps0.00,CF_Rob_Adv_eps0.00,CF_Conf_Adv_eps0.00,Orig_Rob_Gauss_eps0.20,Orig_Conf_Gauss_eps0.20,Orig_Rob_Adv_eps0.20,Orig_Conf_Adv_eps0.20,CF_Rob_Gauss_eps0.20,CF_Conf_Gauss_eps0.20,CF_Rob_Adv_eps0.20,CF_Conf_Adv_eps0.20,Orig_Rob_Gauss_eps0.40,Orig_Conf_Gauss_eps0.40,Orig_Rob_Adv_eps0.40,Orig_Conf_Adv_eps0.40,CF_Rob_Gauss_eps0.40,CF_Conf_Gauss_eps0.40,CF_Rob_Adv_eps0.40,CF_Conf_Adv_eps0.40,Orig_Rob_Gauss_eps0.60,Orig_Conf_Gauss_eps0.60,Orig_Rob_Adv_eps0.60,Orig_Conf_Adv_eps0.60,CF_Rob_Gauss_eps0.60,CF_Conf_Gauss_eps0.60,CF_Rob_Adv_eps0.60,CF_Conf_Adv_eps0.60,Orig_Rob_Gauss_eps0.80,Orig_Conf_Gauss_eps0.80,Orig_Rob_Adv_eps0.80,Orig_Conf_Adv_eps0.80,CF_Rob_Gauss_eps0.80,CF_Conf_Gauss_eps0.80,CF_Rob_Adv_eps0.80,CF_Conf_Adv_eps0.80,Orig_Rob_Gauss_eps1.00,Orig_Conf_Gauss_eps1.00,Orig_Rob_Adv_eps1.00,Orig_Conf_Adv_eps1.00,CF_Rob_Gauss_eps1.00,CF_Conf_Gauss_eps1.00,CF_Rob_Adv_eps1.00,CF_Conf_Adv_eps1.00,Orig_Rob_Gauss_eps1.20,Orig_Conf_Gauss_eps1.20,Orig_Rob_Adv_eps1.20,Orig_Conf_Adv_eps1.20,CF_Rob_Gauss_eps1.20,CF_Conf_Gauss_eps1.20,CF_Rob_Adv_eps1.20,CF_Conf_Adv_eps1.20,Orig_Rob_Gauss_eps1.40,Orig_Conf_Gauss_eps1.40,Orig_Rob_Adv_eps1.40,Orig_Conf_Adv_eps1.40,CF_Rob_Gauss_eps1.40,CF_Conf_Gauss_eps1.40,CF_Rob_Adv_eps1.40,CF_Conf_Adv_eps1.40,Orig_Rob_Gauss_eps1.60,Orig_Conf_Gauss_eps1.60,Orig_Rob_Adv_eps1.60,Orig_Conf_Adv_eps1.60,CF_Rob_Gauss_eps1.60,CF_Conf_Gauss_eps1.60,CF_Rob_Adv_eps1.60,CF_Conf_Adv_eps1.60,Orig_Rob_Gauss_eps1.80,Orig_Conf_Gauss_eps1.80,Orig_Rob_Adv_eps1.80,Orig_Conf_Adv_eps1.80,CF_Rob_Gauss_eps1.80,CF_Conf_Gauss_eps1.80,CF_Rob_Adv_eps1.80,CF_Conf_Adv_eps1.80,Orig_Rob_Gauss_eps2.00,Orig_Conf_Gauss_eps2.00,Orig_Rob_Adv_eps2.00,Orig_Conf_Adv_eps2.00,CF_Rob_Gauss_eps2.00,CF_Conf_Gauss_eps2.00,CF_Rob_Adv_eps2.00,CF_Conf_Adv_eps2.00
AB_CF,Epilepsy,66,3,0,13.5863,0.4223,0.4,184.51,12.1891,6.9548,1.0,0.9632096290588379,0.0,0.0007580914534628391,1.0,0.45776405930519104,1.0,0.9992812275886536,1.0,0.852196216583252,0.0,0.0005891387700103223,1.0,0.44593381881713867,1.0,0.9984775185585022,0.0,0.22242847084999084,0.0,0.000907610694412142,0.0,0.1471867859363556,1.0,0.9958244562149048,0.0,0.08605188131332397,0.0,0.0019430158426985145,0.0,0.3282300531864166,1.0,0.9859848022460938,0.0,0.059866100549697876,0.0,0.004802831448614597,1.0,0.7211851477622986,1.0,0.954437255859375,0.0,0.029589248821139336,0.0,0.01129536610096693,1.0,0.48470309376716614,1.0,0.8943729996681213,0.0,0.009183606132864952,0.0,0.024095650762319565,0.0,0.19538697600364685,1.0,0.8349482417106628,0.0,0.0020549879409372807,0.0,0.06326297670602798,0.0,0.08740780502557755,1.0,0.7576984167098999,0.0,9.893200331134722e-05,0.0,0.176836296916008,0.0,0.04031562805175781,1.0,0.6934202909469604,0.0,1.003928900900064e-05,0.0,0.32979434728622437,0.0,0.0036824012640863657,1.0,0.6649351716041565,0.0,7.341798209381523e-07,1.0,0.4333854913711548,0.0,0.0005564173916354775,1.0,0.6582390069961548
AB_CF,Epilepsy,39,3,2,12.0687,0.5162,0.5,226.85,15.0118,8.8301,1.0,0.9722847938537598,1.0,0.9819693565368652,1.0,0.4672148823738098,0.0,0.005569603759795427,1.0,0.9163837432861328,1.0,0.8529167771339417,1.0,0.6498797535896301,0.0,0.0037027152720838785,0.0,0.28215664625167847,0.0,0.32958441972732544,1.0,0.8167707324028015,0.0,0.00489016342908144,0.0,0.05139394849538803,0.0,0.0833449512720108,1.0,0.8193795084953308,0.0,0.008738292381167412,0.0,0.020376017317175865,0.0,0.039757706224918365,0.0,0.13838911056518555,0.0,0.014369784854352474,0.0,0.0021139339078217745,0.0,0.03493812307715416,0.0,0.007970424368977547,0.0,0.024241069331765175,0.0,0.0005352859734557569,0.0,0.04076949134469032,0.0,0.0018809445900842547,0.0,0.04167529568076134,0.0,0.0001377995649818331,0.0,0.04952119290828705,0.0,0.00011040110985049978,0.0,0.06912291049957275,0.0,4.153344434598694e-06,0.0,0.05428417772054672,0.0,2.3096556560631143e-06,0.0,0.1004667729139328,0.0,1.739260483191174e-06,0.0,0.05481966584920883,0.0,4.5423161054714e-07,0.0,0.12679579854011536,0.0,8.8128352615513e-08,0.0,0.05491538345813751,0.0,4.4711555347021203e-08,0.0,0.1406031847000122
AB_CF,Epilepsy,29,0,2,12.5149,0.5178,0.5,209.85,16.2007,7.8215,1.0,0.9167431592941284,1.0,0.9974936246871948,1.0,0.5810810327529907,0.0,0.00011898921366082504,1.0,0.9118990898132324,1.0,0.9972847700119019,1.0,0.4970986843109131,0.0,6.889184442115948e-05,1.0,0.9393994808197021,1.0,0.9968932867050171,1.0,0.5280143022537231,0.0,5.8194305893266574e-05,1.0,0.9154760837554932,1.0,0.9956517815589905,0.0,0.29062870144844055,0.0,9.745667193783447e-05,1.0,0.8906535506248474,1.0,0.99309903383255,0.0,0.03342989832162857,0.0,0.00030182648333720863,1.0,0.8132526278495789,1.0,0.9893381595611572,0.0,0.016622498631477356,0.0,0.0013914441224187613,1.0,0.5443261861801147,1.0,0.9852491021156311,0.0,0.0012920716544613242,0.0,0.006570699159055948,0.0,0.3985116481781006,1.0,0.9825882911682129,0.0,0.00011891763278981671,0.0,0.024678288027644157,0.0,0.029089605435729027,1.0,0.9808298349380493,0.0,3.2664029276929796e-05,0.0,0.05539814010262489,0.0,0.017675939947366714,1.0,0.980863094329834,0.0,3.1215921580951544e-07,0.0,0.07335121929645538,0.0,0.0005361505318433046,1.0,0.9812312722206116,0.0,3.003092530207141e-08,0.0,0.07920809090137482
AB_CF,Epilepsy,130,2,0,13.878,0.5162,0.5,257.31,18.5341,7.9918,1.0,0.938141942024231,0.0,0.0002524601004552096,1.0,0.49382999539375305,1.0,0.9872341156005859,1.0,0.9234187006950378,0.0,0.00011042525875382125,0.0,0.44313308596611023,1.0,0.969215989112854,1.0,0.8486306667327881,0.0,4.670768976211548e-05,1.0,0.6125413775444031,1.0,0.9333482980728149,1.0,0.8370519280433655,0.0,2.858702100638766e-05,1.0,0.6911109685897827,1.0,0.8518116474151611,0.0,0.19111905992031097,0.0,3.428987838560715e-05,1.0,0.8110785484313965,1.0,0.6729061007499695,0.0,0.01701774261891842,0.0,0.00010245253361063078,1.0,0.6908932328224182,0.0,0.43660274147987366,0.0,0.003929248079657555,0.0,0.0006447060732170939,1.0,0.5733920335769653,0.0,0.2728657126426697,0.0,0.0003612635482568294,0.0,0.00538056343793869,0.0,0.20814412832260132,0.0,0.18812613189220428,0.0,7.660775736439973e-06,0.0,0.031653448939323425,0.0,0.010139664635062218,0.0,0.15037116408348083,0.0,1.8529246403886646e-07,0.0,0.04597054049372673,0.0,0.005356541834771633,0.0,0.1339566707611084,0.0,2.6842633360502077e-07,0.0,0.03691083565354347,0.0,0.0048598372377455235,0.0,0.12956616282463074
AB_CF,Epilepsy,32,0,2,12.432,0.8058,0.8,68.85,7.8012,4.2287,1.0,0.8247631192207336,1.0,0.9992905855178833,1.0,0.4989182651042938,0.0,1.5364917999249883e-05,1.0,0.7807904481887817,1.0,0.999001681804657,1.0,0.5340061783790588,0.0,1.179443370347144e-05,1.0,0.7997313141822815,1.0,0.998440682888031,0.0,0.3888949453830719,0.0,1.242664711753605e-05,1.0,0.8296812176704407,1.0,0.9974170923233032,0.0,0.23437322676181793,0.0,1.847054409154225e-05,1.0,0.7702130675315857,1.0,0.995573878288269,0.0,0.11150354146957397,0.0,4.466909740585834e-05,1.0,0.8009808659553528,1.0,0.9920293092727661,0.0,0.053807999938726425,0.0,0.0001856469752965495,1.0,0.8061828017234802,1.0,0.9860819578170776,0.0,0.008337265811860561,0.0,0.0011524050496518612,0.0,0.32404664158821106,1.0,0.9785475730895996,0.0,0.00015333392366301268,0.0,0.008729064837098122,0.0,0.21437297761440277,1.0,0.9694032669067383,0.0,1.2090465133951511e-05,0.0,0.04431474953889847,0.0,0.010985818691551685,1.0,0.9605029225349426,0.0,3.497038278510445e-06,0.0,0.08003725856542587,0.0,0.009198017418384552,1.0,0.9527571797370911,0.0,3.0631997560703894e-07,0.0,0.08633077889680862
AB_CF,Epilepsy,70,3,2,12.904,0.4223,0.4,157.09,10.6963,5.381,1.0,0.9429234266281128,0.0,0.00024438361288048327,1.0,0.5113897919654846,0.0,5.530150701815728e-07,1.0,0.7837201356887817,0.0,0.00029275950510054827,1.0,0.706413209438324,0.0,4.789807803717849e-07,0.0,0.1700633317232132,0.0,0.0004100445657968521,1.0,0.9023318886756897,0.0,6.635582394665107e-07,0.0,0.05068357288837433,0.0,0.0006806079763919115,1.0,0.9166772365570068,0.0,2.044082975771744e-06,0.0,0.08845267444849014,0.0,0.001327763544395566,1.0,0.6911808848381042,0.0,1.1946553058805875e-05,0.0,0.05869746580719948,0.0,0.0027515552937984467,0.0,0.15935172140598297,0.0,0.00010350933007430285,0.0,0.011507864110171795,0.0,0.0065108416602015495,0.0,0.008952327072620392,0.0,0.0010586794232949615,0.0,0.0037307245656847954,0.0,0.018609337508678436,0.0,0.001915258588269353,0.0,0.00900211837142706,0.0,0.00048516434617340565,0.0,0.05279045179486275,0.0,0.00010148373257834464,0.0,0.03314204514026642,0.0,2.2134563550935127e-05,0.0,0.14316143095493317,0.0,5.134008915774757e-07,0.0,0.0642479881644249,0.0,3.824046416411875e-06,0.0,0.3201952576637268,0.0,5.681846459992812e-07,0.0,0.09563028812408447
AB_CF,Epilepsy,76,1,0,14.5987,0.4223,0.4,297.46,19.2239,11.5374,1.0,0.9792076945304871,0.0,0.017575066536664963,1.0,0.5349181294441223,1.0,0.863731324672699,1.0,0.9827361106872559,0.0,0.006069299764931202,1.0,0.5828735828399658,1.0,0.5851540565490723,1.0,0.9846144318580627,0.0,0.0032099424861371517,1.0,0.4909399747848511,0.0,0.28950026631355286,1.0,0.9933803081512451,0.0,0.002561959670856595,0.0,0.19499237835407257,0.0,0.15338410437107086,1.0,0.9984984397888184,0.0,0.0028255307115614414,0.0,0.1449560523033142,0.0,0.10711878538131714,1.0,0.9969786405563354,0.0,0.0037312752101570368,0.0,0.062820665538311,0.0,0.09389766305685043,1.0,0.9965367317199707,0.0,0.004877135623246431,0.0,0.003940408583730459,0.0,0.09392724186182022,1.0,0.9998394250869751,0.0,0.006295273546129465,0.0,0.0023384694941341877,0.0,0.09684095531702042,1.0,0.9998219609260559,0.0,0.007461762987077236,0.0,0.00999322347342968,0.0,0.09500525146722794,1.0,0.9999880790710449,0.0,0.009034689515829086,0.0,0.0007874169386923313,0.0,0.09085863083600998,1.0,0.9999837875366211,0.0,0.010802126489579678,0.0,6.741985271219164e-05,0.0,0.08732818067073822
AB_CF,Epilepsy,88,1,0,15.5876,0.3252,0.3,384.38,22.9425,13.5589,1.0,0.996056318283081,0.0,0.03574703261256218,1.0,0.6075021028518677,1.0,0.8668398857116699,1.0,0.9962754249572754,0.0,0.01543982420116663,1.0,0.5917219519615173,1.0,0.5436319708824158,1.0,0.9970980882644653,0.0,0.008685868233442307,1.0,0.58973628282547,0.0,0.23128904402256012,1.0,0.9982879757881165,0.0,0.006255108863115311,0.0,0.26560840010643005,0.0,0.1057717576622963,1.0,0.9974675178527832,0.0,0.006046433467417955,0.0,0.13466215133666992,0.0,0.057936087250709534,1.0,0.9987951517105103,0.0,0.007087698671966791,0.0,0.06580901145935059,0.0,0.04529280960559845,1.0,0.9998140931129456,0.0,0.009128157049417496,0.0,0.04176051914691925,0.0,0.05056143179535866,1.0,0.999904990196228,0.0,0.01228315755724907,0.0,0.021956879645586014,0.0,0.060717709362506866,1.0,0.9998394250869751,0.0,0.015419122762978077,0.0,0.024389689788222313,0.0,0.0696161538362503,1.0,0.999982476234436,0.0,0.016771668568253517,0.0,0.0005976964603178203,0.0,0.07260710000991821,1.0,0.999998927116394,0.0,0.016682026907801628,0.0,0.0021556993015110493,0.0,0.07312387228012085
AB_CF,Epilepsy,41,3,2,12.7408,0.5178,0.5,316.26,21.39,8.7564,1.0,0.9688162803649902,0.0,0.005193897522985935,1.0,0.6170944571495056,0.0,5.164193134987727e-05,1.0,0.9107725024223328,0.0,0.0044194539077579975,1.0,0.6878423690795898,0.0,3.559142351150513e-05,1.0,0.5135350823402405,0.0,0.008490340784192085,1.0,0.831818699836731,0.0,4.404457286000252e-05,0.0,0.11819484084844589,0.0,0.02400095760822296,1.0,0.758388340473175,0.0,0.00012611896090675145,0.0,0.030653132125735283,0.0,0.05699625238776207,1.0,0.45719823241233826,0.0,0.0005527004832401872,0.0,0.019069992005825043,0.0,0.10026397556066513,0.0,0.09516125172376633,0.0,0.002540130401030183,0.0,0.004840460140258074,0.0,0.13473743200302124,0.0,0.008770102635025978,0.0,0.00909888930618763,0.0,0.00027929613133892417,0.0,0.16563399136066437,0.0,0.0002888622402679175,0.0,0.02417689375579357,0.0,8.570384670747444e-05,0.0,0.19917809963226318,0.0,1.141990469477605e-05,0.0,0.04321134462952614,0.0,7.352706234087236e-06,0.0,0.22153325378894806,0.0,4.84895338104252e-07,0.0,0.04717953875660896,0.0,9.022180620377185e-07,0.0,0.20758002996444702,0.0,4.0159702052733337e-07,0.0,0.05163881927728653
AB_CF,Epilepsy,55,3,2,12.1322,0.7087,0.7,114.23,10.0403,5.7069,1.0,0.8931233286857605,0.0,0.0008803733508102596,1.0,0.4835362434387207,0.0,1.4106060461926972e-06,1.0,0.5807167291641235,0.0,0.0011507492745295167,1.0,0.6879743337631226,0.0,1.025809183374804e-06,0.0,0.12287163734436035,0.0,0.0027264580130577087,1.0,0.9135629534721375,0.0,1.7251552435482154e-06,0.0,0.07172773033380508,0.0,0.0070075709372758865,1.0,0.9326192736625671,0.0,4.668105248128995e-06,0.0,0.04887201637029648,0.0,0.01786595769226551,1.0,0.6563962697982788,0.0,1.7776281310943887e-05,0.0,0.019480543211102486,0.0,0.032498348504304886,0.0,0.1626558005809784,0.0,8.253141277236864e-05,0.0,0.00433308444917202,0.0,0.03626188635826111,0.0,0.004716822877526283,0.0,0.0003367812605574727,0.0,0.0004642365383915603,0.0,0.04615582525730133,0.0,0.0003480491286609322,0.0,0.0012487476924434304,0.0,0.0002863846311811358,0.0,0.07122071832418442,0.0,2.2016247385181487e-05,0.0,0.0040236106142401695,0.0,1.2372550372674596e-05,0.0,0.1215752586722374,0.0,2.9764250939479098e-06,0.0,0.010703211650252342,0.0,9.419180173608765e-07,0.0,0.1757887452840805,0.0,2.1974518915612862e-07,0.0,0.021494969725608826
